week,homeTeam,awayTeam,home_score,away_score,model_spread,vegas_spread,edge_spread,model_total,vegas_total,edge_total,actual_margin,actual_total,confidence,grade,bet_spread,bet_total,won_spread,won_total
12,Florida Atlantic,Tulane,8,24,6.6,9.0,-2.4,44.2,48.5,-4.3,-16.0,32.0,1.0,C,,Under,,True
12,Wisconsin,Nebraska,24,17,-8.8,-5.0,-3.8,11.4,37.0,-25.6,7.0,41.0,1.0,A+,Home,Under,True,False
12,Ohio State,Minnesota,37,3,-27.3,-28.0,0.7,26.0,49.0,-23.0,34.0,40.0,1.0,A+,,Under,,True
12,LSU,Georgia State,56,14,-28.5,-30.5,2.0,76.7,71.5,5.2,42.0,70.0,1.0,B,,Over,,False
12,Arkansas,Florida International,44,20,-26.0,-32.0,6.0,52.1,52.0,0.1,24.0,64.0,1.0,A,Away,,True,
12,Northwestern,Purdue,23,15,-12.6,-1.0,-11.6,31.5,48.5,-17.0,8.0,38.0,1.0,A+,Home,Under,True,True
12,Notre Dame,Wake Forest,45,7,-25.3,-25.0,-0.3,45.7,47.5,-1.8,38.0,52.0,1.0,,,,,
12,Memphis,SMU,34,38,5.5,7.5,-2.0,73.6,67.5,6.1,-4.0,72.0,1.0,A,,Over,,True
12,South Carolina,Kentucky,17,14,0.6,1.5,-0.9,53.2,54.5,-1.3,3.0,31.0,1.0,,,,,
12,BYU,Oklahoma,24,31,17.3,24.0,-6.7,62.3,57.0,5.3,-7.0,55.0,1.0,A,Home,Over,True,False
12,Penn State,Rutgers,27,6,-23.9,-19.5,-4.4,28.5,43.5,-15.0,21.0,33.0,1.0,A+,Home,Under,True,True
12,Stanford,California,15,27,13.5,4.5,9.0,60.8,58.0,2.8,-12.0,42.0,1.0,A+,Away,,True,
12,Arizona State,Oregon,13,49,33.4,22.0,11.4,58.9,54.0,4.9,-36.0,62.0,1.0,A+,Away,Over,True,True
12,Troy,Louisiana,31,24,-13.6,-14.5,0.9,61.9,47.5,14.4,7.0,55.0,1.0,A+,,Over,,True
12,Houston,Oklahoma State,30,43,7.2,7.5,-0.3,63.3,59.5,3.8,-13.0,73.0,1.0,C,,Over,,True
11,Georgia,Ole Miss,52,17,-13.9,-13.0,-0.9,54.8,,,35.0,69.0,1.0,,,,,
11,LSU,Florida,52,35,-15.4,-14.0,-1.4,72.3,,,17.0,87.0,1.0,,,,,
11,Ohio State,Michigan State,38,3,-36.1,-30.5,-5.6,24.6,,,35.0,41.0,1.0,B,Home,,True,
11,Penn State,Michigan,15,24,1.9,6.5,-4.6,32.6,,,-9.0,39.0,1.0,B,Home,,False,
11,Oregon,USC,36,27,-15.1,-12.5,-2.6,84.9,,,9.0,63.0,1.0,,,,,
11,Washington,Utah,35,28,-8.7,-10.5,1.8,56.7,,,7.0,63.0,1.0,,,,,
11,Florida State,Miami,27,20,-12.0,-14.0,2.0,50.0,,,7.0,47.0,1.0,,,,,
11,TCU,Texas,26,29,10.9,6.0,4.9,61.4,,,-3.0,55.0,1.0,B,Away,,False,
13,Western Michigan,Bowling Green,10,34,2.9,2.0,0.9,46.8,54.5,-7.7,-24.0,44.0,1.0,A,,Under,,True
13,Central Michigan,Toledo,17,32,13.8,12.5,1.3,43.6,,,-15.0,49.0,1.0,,,,,
13,Akron,Ohio,14,25,13.7,13.5,0.2,22.8,,,-11.0,39.0,1.0,,,,,
13,Tulane,UTSA,29,16,1.4,-2.5,3.9,55.1,,,13.0,45.0,1.0,C,Away,,False,
13,Rutgers,Maryland,24,42,4.3,2.0,2.3,31.2,,,-18.0,66.0,1.0,,,,,
13,Syracuse,Wake Forest,35,31,-1.4,-3.0,1.6,41.0,,,4.0,66.0,1.0,,,,,
13,Minnesota,Wisconsin,14,28,5.4,1.5,3.9,23.0,42.0,-19.0,-14.0,42.0,1.0,A+,Away,Under,True,
13,Virginia,Virginia Tech,17,55,8.8,2.5,6.3,49.1,52.5,-3.4,-38.0,72.0,1.0,A,Away,Under,True,False
13,Georgia Tech,Georgia,23,31,19.1,23.0,-3.9,57.8,,,-8.0,54.0,1.0,C,Home,,True,
13,Purdue,Indiana,35,31,0.1,-2.5,2.6,41.3,,,4.0,66.0,1.0,,,,,
13,Old Dominion,Georgia State,25,24,-0.3,-2.0,1.7,61.5,,,1.0,49.0,1.0,,,,,
13,Coastal Carolina,James Madison,14,56,13.9,9.5,4.4,58.7,50.5,8.2,-42.0,70.0,1.0,A+,Away,Over,True,True
13,Mississippi State,Ole Miss,7,17,15.7,11.0,4.7,50.7,56.0,-5.3,-10.0,24.0,1.0,B,Away,Under,False,True
13,Auburn,Alabama,24,27,10.6,14.5,-3.9,44.5,49.0,-4.5,-3.0,51.0,1.0,B,Home,Under,True,False
13,Florida,Florida State,15,24,9.9,6.0,3.9,53.3,51.0,2.3,-9.0,39.0,1.0,C,Away,,True,
13,Illinois,Northwestern,43,45,0.4,-5.0,5.4,28.3,,,-2.0,88.0,1.0,B,Away,,True,
13,LSU,Texas A&M,42,30,-3.2,-10.5,7.3,68.5,,,12.0,72.0,1.0,A,Away,,False,
13,Michigan,Ohio State,30,24,-5.0,-4.0,-1.0,28.7,47.0,-18.3,6.0,54.0,1.0,A+,,Under,,False
13,South Carolina,Clemson,7,16,4.4,7.0,-2.6,47.7,,,-9.0,23.0,1.0,,,,,
13,Oregon,Oregon State,31,7,-15.0,-14.0,-1.0,64.3,,,24.0,38.0,1.0,,,,,
13,Arizona State,Arizona,23,59,21.0,12.5,8.5,56.1,,,-36.0,82.0,1.0,A+,Away,,True,
13,Utah,Colorado,23,17,-12.5,-21.5,9.0,55.7,,,6.0,40.0,1.0,A+,Away,,True,
13,Washington,Washington State,24,21,-14.7,-16.0,1.3,69.0,68.5,0.5,3.0,45.0,1.0,,,,,
13,Oklahoma,TCU,69,45,-11.7,-12.5,0.8,65.5,,,24.0,114.0,1.0,,,,,
13,Baylor,West Virginia,31,34,8.6,6.5,2.1,58.8,,,-3.0,65.0,1.0,,,,,
13,North Texas,UAB,45,42,-5.9,-3.0,-2.9,86.3,,,3.0,87.0,1.0,,,,,
13,Rice,Florida Atlantic,24,21,-5.4,-5.0,-0.4,53.7,,,3.0,45.0,1.0,,,,,
13,Marshall,Arkansas State,35,21,-4.0,-2.0,-2.0,60.1,54.0,6.1,14.0,56.0,1.0,A,,Over,,True
13,San Diego State,Fresno State,33,18,7.0,5.5,1.5,52.0,,,15.0,51.0,1.0,,,,,
13,UNLV,San José State,31,37,-7.0,-3.5,-3.5,68.0,,,-6.0,68.0,1.0,C,Home,,False,
13,Nevada,Wyoming,6,42,13.6,11.0,2.6,46.8,,,-36.0,48.0,1.0,,,,,
13,New Mexico State,Jacksonville State,20,17,-0.8,-2.0,1.2,45.4,,,3.0,37.0,0.75,,,,,
13,SMU,Navy,59,14,-29.1,-20.0,-9.1,44.9,,,45.0,73.0,1.0,A+,Home,,True,
13,Southern Miss,Troy,17,35,19.5,16.5,3.0,56.3,,,-18.0,52.0,1.0,C,,,,
12,Tennessee,Georgia,10,38,9.5,10.0,-0.5,53.4,58.5,-5.1,-28.0,48.0,1.0,B,,Under,,True
12,USC,UCLA,20,38,-5.5,-6.0,0.5,69.7,65.5,4.2,-18.0,58.0,1.0,C,,Over,,False
12,Clemson,North Carolina,31,20,-6.2,-7.5,1.3,56.1,58.0,-1.9,11.0,51.0,1.0,,,,,
12,Kansas,Kansas State,27,31,6.0,8.0,-2.0,68.0,55.5,12.5,-4.0,58.0,1.0,A+,,Over,,True
12,TCU,Baylor,42,17,-16.3,-12.0,-4.3,61.5,58.5,3.0,25.0,59.0,1.0,C,Home,,True,
1,USC,Nevada,66,14,-32.3,-38.0,5.7,73.3,63.5,9.8,52.0,80.0,1.0,A+,Away,Over,False,True
1,Baylor,Texas State,31,42,1.3,-27.5,28.8,67.7,60.5,7.2,-11.0,73.0,1.0,A+,Away,Over,True,True
1,Temple,Akron,24,21,-3.1,-10.0,6.9,42.6,56.5,-13.9,3.0,45.0,1.0,A+,Away,Under,True,True
1,Kentucky,Ball State,44,14,-22.9,-26.5,3.6,38.3,49.0,-10.7,30.0,58.0,1.0,A+,Away,Under,False,False
1,Oklahoma,Arkansas State,73,0,-28.0,-36.0,8.0,65.3,58.0,7.3,73.0,73.0,1.0,A+,Away,Over,False,True
1,Western Kentucky,South Florida,41,24,-4.0,-11.5,7.5,67.3,70.0,-2.7,17.0,65.0,1.0,A,Away,,False,
1,Texas A&M,New Mexico,52,10,-35.7,-38.0,2.3,58.6,49.0,9.6,42.0,62.0,1.0,A+,,Over,,True
1,San Diego State,Ohio,20,13,3.9,-3.5,7.4,31.8,49.0,-17.2,7.0,33.0,1.0,A+,Away,Under,False,True
1,Louisiana Tech,Florida International,22,17,-9.5,-10.0,0.5,55.3,59.0,-3.7,5.0,39.0,1.0,C,,Under,,True
1,Notre Dame,Navy,42,3,-37.4,-20.0,-17.4,40.8,50.5,-9.7,39.0,45.0,1.0,A+,Home,Under,True,True
4,Alabama,Ole Miss,24,10,-10.5,-7.0,-3.5,53.5,55.5,-2.0,14.0,34.0,1.0,C,Home,,True,
4,Notre Dame,Ohio State,14,17,3.5,3.5,0.0,37.9,55.5,-17.6,-3.0,31.0,1.0,A+,,Under,,True
1,Houston,UTSA,17,14,4.5,1.5,3.0,62.0,60.0,2.0,3.0,31.0,1.0,C,,,,
1,Iowa,Utah State,24,14,-17.0,-23.5,6.5,35.9,43.5,-7.6,10.0,38.0,1.0,A,Away,Under,True,True
1,Illinois,Toledo,30,28,-0.6,-9.5,8.9,38.5,45.5,-7.0,2.0,58.0,1.0,A+,Away,Under,True,False
1,Penn State,West Virginia,38,15,-20.1,-20.5,0.4,44.9,48.0,-3.1,23.0,53.0,1.0,C,,Under,,False
1,Tulane,South Alabama,37,17,0.8,-6.5,7.3,53.1,52.0,1.1,20.0,54.0,1.0,A,Away,,False,
3,Georgia,South Carolina,24,14,-24.2,-24.5,0.3,53.1,,,10.0,38.0,1.0,,,,,
1,Tennessee,Virginia,49,13,-24.5,-28.0,3.5,52.4,56.0,-3.6,36.0,62.0,1.0,C,Away,Under,False,False
9,NC State,Clemson,24,17,2.8,10.0,-7.2,39.1,44.0,-4.9,7.0,41.0,1.0,A,Home,Under,True,True
1,Utah,Florida,24,11,-6.2,-5.5,-0.7,48.8,44.5,4.3,13.0,35.0,1.0,C,,Over,,False
5,Texas,Kansas,40,14,-16.1,-16.5,0.4,64.3,61.0,3.3,26.0,54.0,1.0,C,,Over,,False
1,Liberty,Bowling Green,34,24,-18.2,-9.5,-8.7,57.0,49.5,7.5,10.0,58.0,1.0,A+,Home,Over,True,True
1,Purdue,Fresno State,35,39,4.7,-4.0,8.7,51.3,47.0,4.3,-4.0,74.0,1.0,A+,Away,Over,True,True
5,Auburn,Georgia,20,27,14.0,14.0,0.0,45.8,45.5,0.3,-7.0,47.0,1.0,,,,,
5,Ole Miss,LSU,55,49,1.1,2.5,-1.4,70.7,67.0,3.7,6.0,104.0,1.0,C,,Over,,True
1,USC,San José State,56,28,-14.8,-30.5,15.7,79.3,63.5,15.8,28.0,84.0,1.0,A+,Away,Over,True,True
1,BYU,Sam Houston,14,0,-12.9,-20.0,7.1,46.0,46.5,-0.5,14.0,14.0,0.75,B,Away,,True,
6,Texas,Oklahoma,30,34,-6.7,-5.5,-1.2,63.7,60.5,3.2,-4.0,64.0,1.0,C,,Over,,True
9,Wisconsin,Ohio State,10,24,14.4,14.5,-0.1,21.2,45.5,-24.3,-14.0,34.0,1.0,A+,,Under,,True
9,Florida,Georgia,20,43,18.2,14.5,3.7,56.4,47.0,9.4,-23.0,63.0,1.0,A+,Away,Over,True,True
8,USC,Utah,32,34,-3.6,-6.5,2.9,67.8,52.0,15.8,-2.0,66.0,1.0,A+,,Over,,True
5,Arkansas,Texas A&M,22,34,12.8,6.0,6.8,53.8,54.0,-0.2,-12.0,56.0,1.0,A,Away,,True,
2,Miami,Texas A&M,48,33,5.9,3.0,2.9,52.7,50.5,2.2,15.0,81.0,1.0,,,,,
13,NC State,North Carolina,39,20,-0.9,2.0,-2.9,53.0,55.0,-2.0,19.0,59.0,1.0,,,,,
13,Michigan State,Penn State,0,42,29.2,20.0,9.2,28.5,42.0,-13.5,-42.0,42.0,1.0,A+,Away,Under,True,
5,Nebraska,Michigan,7,45,23.2,17.0,6.2,18.9,39.0,-20.1,-38.0,52.0,1.0,A+,Away,Under,True,False
8,Kansas State,TCU,41,3,-10.8,-6.0,-4.8,65.1,60.5,4.6,38.0,44.0,1.0,B,Home,Over,True,False
10,Texas,Kansas State,33,30,-7.6,-4.0,-3.6,63.3,49.5,13.8,3.0,63.0,1.0,A+,Home,Over,False,True
7,LSU,Auburn,48,18,-11.2,-11.5,0.3,61.7,60.5,1.2,30.0,66.0,1.0,,,,,
4,LSU,Arkansas,34,31,-18.5,-17.5,-1.0,70.1,55.0,15.1,3.0,65.0,1.0,A+,,Over,,True
1,Boston College,Northern Illinois,24,27,-4.3,-8.5,4.2,37.9,50.5,-12.6,-3.0,51.0,1.0,A+,Away,Under,True,False
7,Alabama,Arkansas,24,21,-22.8,-19.5,-3.3,52.9,46.5,6.4,3.0,45.0,1.0,A,Home,Over,False,False
1,Alabama,Middle Tennessee,56,7,-35.0,-39.5,4.5,49.5,51.5,-2.0,49.0,63.0,1.0,B,Away,,False,
1,Michigan State,Central Michigan,31,7,-8.7,-14.0,5.3,36.1,45.5,-9.4,24.0,38.0,1.0,A+,Away,Under,False,True
1,Georgia Tech,Louisville,34,39,0.9,7.5,-6.6,56.5,49.5,7.0,-5.0,73.0,1.0,A,Home,Over,True,True
1,Miami,Miami (OH),38,3,-11.3,-16.5,5.2,35.6,45.5,-9.9,35.0,41.0,1.0,A+,Away,Under,False,True
1,UCF,Kent State,56,6,-35.7,-35.5,-0.2,44.1,53.0,-8.9,50.0,62.0,1.0,A+,,Under,,False
1,UConn,NC State,14,24,19.1,14.5,4.6,38.8,48.0,-9.2,-10.0,38.0,1.0,A+,Away,Under,False,True
1,Minnesota,Nebraska,13,10,-0.9,-7.5,6.6,16.2,43.0,-26.8,3.0,23.0,1.0,A+,Away,Under,True,True
1,Indiana,Ohio State,3,23,27.5,30.0,-2.5,31.7,59.0,-27.3,-20.0,26.0,1.0,A+,,Under,,True
1,North Texas,California,21,58,11.1,6.5,4.6,79.1,54.0,25.1,-37.0,79.0,1.0,A+,Away,Over,True,True
1,UCLA,Coastal Carolina,27,13,-14.4,-14.5,0.1,48.4,66.5,-18.1,14.0,40.0,1.0,A+,,Under,,True
1,Michigan,East Carolina,30,3,-39.2,-36.0,-3.2,32.9,51.5,-18.6,27.0,33.0,1.0,A+,Home,Under,False,True
1,SMU,Louisiana Tech,38,14,-27.1,-20.0,-7.1,60.8,66.5,-5.7,24.0,52.0,1.0,A,Home,Under,True,True
1,San José State,Oregon State,17,42,9.9,16.5,-6.6,58.7,55.0,3.7,-25.0,59.0,1.0,A,Home,Over,False,True
4,Clemson,Florida State,24,31,4.1,2.0,2.1,44.5,55.0,-10.5,-7.0,55.0,1.0,A+,,Under,,
1,TCU,Colorado,42,45,-11.2,-20.5,9.3,68.4,63.5,4.9,-3.0,87.0,1.0,A+,Away,Over,True,True
1,Duke,Clemson,28,7,-2.8,13.0,-15.8,40.7,55.5,-14.8,21.0,35.0,1.0,A+,Home,Under,True,True
5,Tennessee,South Carolina,41,20,-12.2,-12.5,0.3,53.5,63.5,-10.0,21.0,61.0,1.0,A+,,Under,,True
9,Utah,Oregon,6,35,11.3,6.5,4.8,54.9,48.0,6.9,-29.0,41.0,1.0,A,Away,Over,True,False
3,Florida,Tennessee,29,16,6.1,7.0,-0.9,56.8,,,13.0,45.0,1.0,,,,,
1,Florida State,LSU,45,24,-2.1,2.5,-4.6,65.8,56.5,9.3,21.0,69.0,1.0,A+,Home,Over,True,True
2,Alabama,Texas,24,34,-4.0,-7.0,3.0,55.0,53.5,1.5,-10.0,58.0,1.0,C,,,,
3,Michigan State,Washington,7,41,20.2,15.0,5.2,50.3,,,-34.0,48.0,1.0,B,Away,,True,
1,Washington,Boise State,56,19,-12.8,-14.0,1.2,71.5,58.5,13.0,37.0,75.0,1.0,A+,,Over,,True
4,Utah,UCLA,14,7,-4.4,-5.5,1.1,39.7,52.5,-12.8,7.0,21.0,1.0,A+,,Under,,True
1,Wyoming,Texas Tech,35,33,6.3,14.0,-7.7,49.5,50.5,-1.0,2.0,68.0,1.0,A,Home,,True,
3,Mississippi State,LSU,14,41,17.8,7.5,10.3,64.8,,,-27.0,55.0,1.0,A+,Away,,True,
1,Rutgers,Northwestern,24,7,-1.7,-6.5,4.8,22.3,39.5,-17.2,17.0,31.0,1.0,A+,Away,Under,False,True
1,Colorado State,Washington State,24,50,11.3,11.0,0.3,57.9,55.5,2.4,-26.0,74.0,1.0,,,,,
1,North Carolina,South Carolina,31,17,-5.7,-2.5,-3.2,61.6,64.5,-2.9,14.0,48.0,1.0,C,Home,,True,
1,Texas,Rice,37,10,-31.4,-35.0,3.6,63.0,59.0,4.0,27.0,47.0,1.0,C,Away,Over,True,False
1,Wisconsin,Buffalo,38,17,-24.0,-28.0,4.0,26.7,54.0,-27.3,21.0,55.0,1.0,A+,Away,Under,True,False
4,Baylor,Texas,6,38,24.7,14.5,10.2,59.7,48.5,11.2,-32.0,44.0,1.0,A+,Away,Over,True,False
1,Virginia Tech,Old Dominion,36,17,-15.7,-16.0,0.3,50.8,48.0,2.8,19.0,53.0,1.0,,,,,
7,Notre Dame,USC,48,20,-10.9,-2.5,-8.4,74.7,60.5,14.2,28.0,68.0,1.0,A+,Home,Over,True,True
2,Boise State,UCF,16,18,-1.8,3.0,-4.8,62.0,58.0,4.0,-2.0,34.0,1.0,B,Home,Over,True,False
2,Arkansas State,Memphis,3,37,8.3,20.5,-12.2,75.1,57.5,17.6,-34.0,40.0,1.0,A+,Home,Over,False,False
2,Arizona State,Oklahoma State,15,27,15.0,2.5,12.5,55.6,53.5,2.1,-12.0,42.0,1.0,A+,Away,,True,
2,Wake Forest,Vanderbilt,36,20,-9.2,-10.0,0.8,52.6,57.5,-4.9,16.0,56.0,1.0,B,,Under,,True
2,Arkansas,Kent State,28,6,-31.5,-38.5,7.0,43.5,58.0,-14.5,22.0,34.0,1.0,A+,Away,Under,True,True
2,Washington,Tulsa,43,10,-34.1,-33.0,-1.1,66.2,65.5,0.7,33.0,53.0,1.0,,,,,
2,Kansas,Illinois,34,23,-10.9,-3.5,-7.4,53.0,56.5,-3.5,11.0,57.0,1.0,A,Home,Under,True,False
2,Coastal Carolina,Jacksonville State,30,16,-1.3,-13.5,12.2,51.1,61.0,-9.9,14.0,46.0,0.75,A+,Away,Under,False,True
2,Syracuse,Western Michigan,48,7,-11.1,-25.0,13.9,46.2,56.5,-10.3,41.0,55.0,1.0,A+,Away,Under,False,True
2,Texas Tech,Oregon,30,38,15.2,6.0,9.2,63.1,69.0,-5.9,-8.0,68.0,1.0,A+,Away,Under,True,True
2,California,Auburn,10,14,5.4,4.5,0.9,51.4,55.5,-4.1,-4.0,24.0,1.0,C,,Under,,True
6,Texas A&M,Alabama,20,26,2.6,1.0,1.6,51.3,46.0,5.3,-6.0,46.0,1.0,B,,Over,,
9,Kansas,Oklahoma,38,33,6.9,9.0,-2.1,68.4,65.0,3.4,5.0,71.0,1.0,C,,Over,,True
2,Michigan,UNLV,35,7,-28.0,-38.0,10.0,54.2,57.5,-3.3,28.0,42.0,1.0,A+,Away,Under,True,True
2,Liberty,New Mexico State,33,17,-14.7,-9.5,-5.2,57.2,53.0,4.2,16.0,50.0,1.0,B,Home,Over,True,False
2,Kansas State,Troy,42,13,-10.9,-14.5,3.6,57.1,49.5,7.6,29.0,55.0,1.0,A,Away,Over,False,True
2,Old Dominion,Louisiana,38,31,4.3,5.5,-1.2,65.5,51.5,14.0,7.0,69.0,1.0,A+,,Over,,True
2,Florida Atlantic,Ohio,10,17,3.8,-3.5,7.3,29.9,61.5,-31.6,-7.0,27.0,1.0,A+,Away,Under,True,True
2,Virginia Tech,Purdue,17,24,-13.0,-1.0,-12.0,45.3,49.0,-3.7,-7.0,41.0,1.0,A+,Home,Under,False,True
2,Colorado,Nebraska,36,14,0.2,-3.0,3.2,39.1,57.0,-17.9,22.0,50.0,1.0,A+,Away,Under,False,True
2,Baylor,Utah,13,20,12.6,7.0,5.6,48.8,45.5,3.3,-7.0,33.0,1.0,B,Away,Over,,False
2,NC State,Notre Dame,24,45,10.1,7.0,3.1,43.8,49.5,-5.7,-21.0,69.0,1.0,B,Away,Under,True,False
2,Georgia Southern,UAB,49,35,-10.8,-7.0,-3.8,79.4,63.0,16.4,14.0,84.0,1.0,A+,Home,Over,True,True
2,Rice,Houston,43,41,0.7,7.0,-6.3,63.8,53.0,10.8,2.0,84.0,1.0,A+,Home,Over,True,True
2,Washington State,Wisconsin,31,22,1.9,5.5,-3.6,40.3,58.0,-17.7,9.0,53.0,1.0,A+,Home,Under,True,True
2,Minnesota,Eastern Michigan,25,6,-15.5,-20.0,4.5,26.5,48.0,-21.5,19.0,31.0,1.0,A+,Away,Under,True,True
2,Missouri,Middle Tennessee,23,19,-27.0,-21.0,-6.0,51.6,47.5,4.1,4.0,42.0,1.0,A,Home,Over,False,False
2,Rutgers,Temple,36,7,-23.3,-8.0,-15.3,41.7,44.0,-2.3,29.0,43.0,1.0,A+,Home,,True,
2,San Diego State,UCLA,10,35,14.9,14.0,0.9,43.2,49.5,-6.3,-25.0,45.0,1.0,A,,Under,,True
2,Sam Houston,Air Force,3,13,12.9,13.5,-0.6,36.9,36.5,0.4,-10.0,16.0,0.75,,,,,
2,USC,Stanford,56,10,-26.8,-29.0,2.2,77.6,69.5,8.1,46.0,66.0,1.0,A+,,Over,,False
2,Maryland,Charlotte,38,20,-31.5,-24.5,-7.0,40.7,50.5,-9.8,18.0,58.0,1.0,A+,Home,Under,False,False
2,Virginia,James Madison,35,36,16.4,6.0,10.4,56.6,40.0,16.6,-1.0,71.0,1.0,A+,Away,Over,False,True
2,Northwestern,UTEP,38,7,-18.7,-1.0,-17.7,31.5,40.0,-8.5,31.0,45.0,1.0,A+,Home,Under,True,False
2,Tulane,Ole Miss,20,37,12.9,8.5,4.4,52.0,65.0,-13.0,-17.0,57.0,1.0,A+,Away,Under,True,True
2,Georgia State,UConn,35,14,-10.5,-3.0,-7.5,55.1,54.0,1.1,21.0,49.0,1.0,A,Home,,True,
2,Mississippi State,Arizona,31,24,10.7,-8.5,19.2,55.6,60.0,-4.4,7.0,55.0,1.0,A+,Away,Under,True,True
2,Florida International,North Texas,46,39,7.0,11.0,-4.0,71.4,52.0,19.4,7.0,85.0,1.0,A+,Home,Over,True,True
2,East Carolina,Marshall,13,31,0.1,2.5,-2.4,45.0,43.5,1.5,-18.0,44.0,1.0,,,,,
2,Iowa State,Iowa,13,20,-4.1,3.5,-7.6,15.2,36.0,-20.8,-7.0,33.0,1.0,A+,Home,Under,False,True
2,Georgia,Ball State,45,3,-41.6,-42.0,0.4,38.2,52.5,-14.3,42.0,48.0,1.0,A+,,Under,,True
2,UTSA,Texas State,20,13,-8.0,-14.0,6.0,69.2,66.5,2.7,7.0,33.0,1.0,A,Away,,True,
2,Pittsburgh,Cincinnati,21,27,-5.8,-6.5,0.7,40.5,44.5,-4.0,-6.0,48.0,1.0,C,,Under,,False
2,Florida State,Southern Miss,66,13,-34.3,-31.0,-3.3,56.1,54.0,2.1,53.0,79.0,1.0,C,Home,,True,
3,North Carolina,Minnesota,31,13,-10.2,-6.0,-4.2,48.9,,,18.0,44.0,1.0,C,Home,,True,
3,Colorado,Colorado State,43,35,-10.7,-17.0,6.3,63.5,,,8.0,78.0,1.0,A,Away,,True,
3,Troy,James Madison,14,16,0.2,-3.5,3.7,54.7,,,-2.0,30.0,1.0,C,Away,,True,
3,Missouri,Kansas State,30,27,-1.1,2.0,-3.1,60.8,,,3.0,57.0,1.0,C,Home,,True,
3,Illinois,Penn State,13,30,21.0,12.5,8.5,34.5,,,-17.0,43.0,1.0,A+,Away,,True,
3,West Virginia,Pittsburgh,17,6,-10.9,2.0,-12.9,47.0,,,11.0,23.0,1.0,A+,Home,,True,
4,Fresno State,Kent State,53,10,-29.2,-28.0,-1.2,45.4,47.5,-2.1,43.0,63.0,1.0,,,,,
4,Pittsburgh,North Carolina,24,41,8.4,7.5,0.9,53.1,50.0,3.1,-17.0,65.0,1.0,C,,Over,,True
4,San José State,Air Force,20,45,1.7,6.0,-4.3,49.7,45.5,4.2,-25.0,65.0,1.0,C,Home,Over,False,True
4,Bowling Green,Ohio,7,38,1.0,13.0,-12.0,31.1,44.5,-13.4,-31.0,45.0,1.0,A+,Home,Under,False,False
4,Jacksonville State,Eastern Michigan,21,0,-12.5,-6.5,-6.0,36.1,51.0,-14.9,21.0,21.0,0.75,A+,Home,Under,True,True
4,Coastal Carolina,Georgia State,17,30,-5.5,-6.5,1.0,61.9,62.5,-0.6,-13.0,47.0,1.0,,,,,
4,Vanderbilt,Kentucky,28,45,15.9,13.5,2.4,59.3,50.0,9.3,-17.0,73.0,1.0,A+,,Over,,True
4,Louisville,Boston College,56,28,-16.5,-14.0,-2.5,47.8,54.0,-6.2,28.0,84.0,1.0,A,,Under,,False
4,Troy,Western Kentucky,27,24,-14.1,-3.5,-10.6,55.2,57.0,-1.8,3.0,51.0,1.0,A+,Home,,False,
4,Nebraska,Louisiana Tech,28,14,-18.2,-20.5,2.3,33.2,46.5,-13.3,14.0,42.0,1.0,A+,,Under,,True
4,Virginia,NC State,21,24,11.5,7.5,4.0,43.5,48.0,-4.5,-3.0,45.0,1.0,B,Away,Under,False,True
4,Temple,Miami,7,41,25.4,23.5,1.9,55.8,47.0,8.8,-34.0,48.0,1.0,A+,,Over,,True
4,Wake Forest,Georgia Tech,16,30,6.2,-4.0,10.2,51.2,58.5,-7.3,-14.0,46.0,1.0,A+,Away,Under,True,True
4,Florida,Charlotte,22,7,-29.6,-28.0,-1.6,51.9,48.5,3.4,15.0,29.0,1.0,C,,Over,,False
4,UConn,Duke,7,41,24.7,22.5,2.2,40.4,44.5,-4.1,-34.0,48.0,1.0,C,,Under,,False
4,San Diego State,Boise State,31,34,12.8,6.5,6.3,56.1,46.5,9.6,-3.0,65.0,1.0,A+,Away,Over,False,True
4,Stanford,Arizona,20,21,22.8,12.5,10.3,61.9,60.0,1.9,-1.0,41.0,1.0,A+,Away,,False,
4,Iowa State,Oklahoma State,34,27,-4.2,-3.5,-0.7,52.0,36.5,15.5,7.0,61.0,1.0,A+,,Over,,True
4,Indiana,Akron,29,27,-17.2,-16.5,-0.7,33.0,46.0,-13.0,2.0,56.0,1.0,A+,,Under,,False
4,West Virginia,Texas Tech,20,13,-2.4,6.0,-8.4,56.0,54.5,1.5,7.0,33.0,1.0,A+,Home,,True,
4,Georgia,UAB,49,21,-44.5,-41.5,-3.0,65.8,54.5,11.3,28.0,70.0,1.0,A+,,Over,,True
4,Middle Tennessee,Colorado State,23,31,-3.4,-3.0,-0.4,51.0,51.5,-0.5,-8.0,54.0,1.0,,,,,
4,Texas State,Nevada,35,24,-19.9,-17.0,-2.9,62.2,59.0,3.2,11.0,59.0,1.0,C,,Over,,
4,Kansas,BYU,38,27,-12.9,-9.5,-3.4,62.9,54.5,8.4,11.0,65.0,1.0,A+,Home,Over,True,True
4,Northwestern,Minnesota,37,34,-4.8,11.5,-16.3,23.7,39.5,-15.8,3.0,71.0,1.0,A+,Home,Under,True,False
4,Washington State,Oregon State,38,35,4.7,3.0,1.7,59.5,59.0,0.5,3.0,73.0,1.0,,,,,
4,Washington,California,59,32,-16.7,-20.5,3.8,69.9,57.0,12.9,27.0,91.0,1.0,A+,Away,Over,False,True
